UTME,UTMN,EM_TSP,EM_PM,EM_PM6,EM_PM25,EM_SOX,EM_NOX,EM_THC,EM_NMHC,EM_EXHC,EM_EHC,EM_RHC,EM_RST,EM_CO,EM_PB,EM_NH3
194000,2485000,6.3981639999999995,4.518801000000001,0.0,3.6550390000000013,0.026323999999999997,31.387586,32.625582,30.178040999999997,19.586213999999995,3.5875509999999995,3.3580869999999994,6.093734,89.55937999999999,0.003739999999999999,0.0
194000,2486000,4.758313000000001,3.3590430000000002,0.0,2.7164739999999994,0.019372000000000004,22.779435999999997,23.388472999999998,21.637213999999997,13.859489000000002,2.6758009999999994,2.409945,4.4432370000000025,62.848618,0.002758,0.0
194000,2487000,2.9248599999999993,2.069235000000001,0.0,1.675576,0.012175,14.131988,13.905266000000001,12.837069,8.224582000000002,1.628498,1.674316,2.37787,39.08169600000001,0.0017,0.0
194000,2488000,1.955042,1.3871010000000004,0.0,1.1248440000000002,0.008198000000000002,9.711219999999999,9.151883,8.444933000000002,5.425953999999999,1.0720899999999998,1.1622369999999997,1.4916,26.191592,0.0011290000000000002,0.0
194000,2489000,2.503392999999999,1.775006,0.0,1.4392440000000002,0.010508000000000003,11.990772999999999,11.033373000000003,10.166749000000001,6.415297000000002,1.3796750000000002,1.529955,1.70845,31.65897,0.0014440000000000002,0.0
194000,2490000,2.69114,1.9077609999999994,0.0,1.5468359999999997,0.011299,12.748606999999998,11.642609000000004,10.723281000000004,6.726868000000001,1.4853359999999998,1.6579869999999997,1.772414,33.435106,0.00155,0.0
194000,2491000,2.9036069999999996,2.058781,0.0,1.669348,0.012188999999999998,13.911753,12.803483000000002,11.797961000000003,7.445733999999998,1.6001740000000002,1.7741650000000002,1.983407,36.7373,0.0016710000000000004,0.0
194000,2492000,4.225418000000001,2.9982979999999997,0.0,2.4314480000000005,0.017499999999999998,20.843638999999996,19.40277100000001,17.917803000000003,11.414536000000002,2.3149749999999996,2.3867119999999993,3.2865489999999995,54.178444,0.0024140000000000003,0.0
194000,2493000,4.778838,3.3915799999999994,0.0,2.7504479999999996,0.01966499999999999,23.635196999999994,21.950919999999996,20.283569000000004,12.903656999999999,2.6147030000000004,2.6136220000000003,3.81894,60.490353999999996,0.002717,0.0
194000,2494000,1.5845249999999995,1.1228030000000002,0.0,0.9103129999999997,0.006655000000000001,7.322997999999998,6.572291000000001,6.046931000000002,3.741022999999999,0.8773949999999999,0.9934270000000001,0.960446,18.911184999999996,0.0009120000000000002,0.0
194000,2495000,0.46650200000000014,0.33162200000000003,0.0,0.2690099999999999,0.0019519999999999995,2.562756,2.562580999999999,2.3725479999999997,1.5890139999999995,0.2520159999999999,0.25426399999999993,0.46728499999999995,7.288045000000001,0.00027,0.0
194000,2496000,1.0715119999999998,0.7617029999999999,0.0,0.6178890000000001,0.004481000000000001,5.886409,5.885995,5.449514,3.6498130000000004,0.5788540000000001,0.5840199999999999,1.0733099999999998,16.739926,0.0006219999999999999,0.0
194000,2497000,0.686137,0.4877520000000001,0.0,0.395663,0.002869,3.7693280000000002,3.769061,3.489561,2.337134,0.370665,0.3739740000000001,0.6872869999999999,10.719316,0.000399,0.0
194000,2498000,7.708522,5.588458000000001,0.0,4.581301000000003,0.032363,40.130415000000006,25.69149499999999,23.556797,14.335948000000004,3.8398339999999997,5.304316,2.2114039999999986,80.71121099999995,0.004059000000000002,0.0
194000,2499000,1.4295280000000001,1.0162030000000002,0.0,0.824337,0.005872,7.7139169999999995,7.5625,7.007196,4.634279,0.7722700000000001,0.724012,1.43194,20.852148,0.0008179999999999999,0.0
194000,2500000,1.6353699999999998,1.162529,0.0,0.943031,0.006641000000000001,8.727787999999999,8.449629,7.833163,5.138113000000001,0.883473,0.7899099999999997,1.638135,22.82462,0.0009260000000000002,0.0
194000,2501000,1.026792,0.729909,0.0,0.5921020000000001,0.004293000000000002,5.64073,5.640333999999999,5.222069,3.497480000000001,0.5546949999999999,0.5596439999999999,1.028513,16.041257,0.0005970000000000001,0.0
194000,2502000,1.338364,0.9513949999999999,0.0,0.7717660000000001,0.0055390000000000005,7.274439000000001,7.189509000000001,6.6594370000000005,4.427270000000001,0.723013,0.6986119999999999,1.340614,20.080232000000006,0.0007689999999999999,0.0
194000,2503000,9.230936000000003,6.561991,0.0,5.3229289999999985,0.036338000000000016,47.740159999999996,44.518812000000004,41.33485099999999,26.43008600000001,4.986891000000001,3.855136999999999,9.246691999999998,112.62560300000003,0.005087000000000001,0.0
194000,2504000,0.9998140000000001,0.7107339999999999,0.0,0.5765420000000001,0.004153999999999998,5.458176,5.4205820000000005,5.019968999999998,3.3476259999999995,0.540122,0.531341,1.0014910000000001,15.254535999999998,0.000576,0.0
194000,2505000,1.7969939999999998,1.2640509999999998,0.0,1.0207909999999998,0.0074849999999999995,8.216196,8.771747000000001,8.090798000000003,5.146437,1.043288,1.0756019999999997,1.506421,24.579546999999998,0.0010880000000000002,0.0
194000,2506000,1.779192,1.248206,0.0,1.0068339999999998,0.007396000000000001,7.722970999999999,8.411373999999993,7.749867999999998,4.853052,1.0509889999999997,1.0888639999999998,1.418472,23.466852,0.0010899999999999998,0.0
194000,2507000,1.0828529999999998,0.7697590000000001,0.0,0.6244289999999999,0.004526999999999999,5.948697999999999,5.948278,5.5071769999999995,3.6884319999999997,0.5849780000000001,0.5902,1.0846660000000001,16.91707,0.000629,0.0
194000,2517000,2.789862,2.088083,0.0,1.736294,0.011918999999999999,28.342035000000003,5.186417,4.748546,3.211677999999999,1.164707,0.45265599999999995,0.357375,25.315029,0.00128,0.0
194000,2518000,3.307463000000001,2.4542859999999997,0.0,2.0328639999999996,0.013980000000000001,29.921269,7.608678000000005,6.984472000000003,4.586953000000006,1.4533549999999995,0.8188869999999999,0.7494849999999997,31.449118,0.0015709999999999997,0.0
194000,2520000,0.3288450000000001,0.231187,0.0,0.186792,0.0014560000000000003,1.9671349999999999,1.3256419999999998,1.2226159999999997,0.8069829999999999,0.15708699999999998,0.16494799999999998,0.196626,4.832358,0.00017600000000000002,0.0
194000,2521000,3.648459000000001,2.67216,0.0,2.2008919999999996,0.01535,31.346526999999995,8.331774999999999,7.666855,5.097994999999999,1.4631660000000004,0.8756480000000001,0.894967,39.54352200000003,0.0015819999999999996,0.0
194000,2522000,0.6150930000000001,0.432426,0.0,0.349391,0.002717,3.6794569999999998,2.4795730000000002,2.286864,1.509438,0.293826,0.30852700000000005,0.367781,9.038763999999999,0.00032700000000000003,0.0
194000,2523000,0.838068,0.5861990000000001,0.0,0.47233299999999995,0.003762000000000001,5.011697,4.1298639999999995,3.806485,2.6033850000000007,0.420543,0.45927399999999996,0.646664,13.437262999999998,0.000476,0.0
194000,2524000,0.7197009999999999,0.505972,0.0,0.408813,0.00318,4.305243000000001,2.901288,2.6758060000000006,1.7661589999999996,0.34379699999999996,0.360999,0.43033299999999997,10.576041,0.00038200000000000007,0.0
194000,2525000,1.2520369999999998,0.8793910000000003,0.0,0.710169,0.005546000000000001,7.489178000000001,5.254154999999998,4.845145999999999,3.2230640000000004,0.6036509999999999,0.6387269999999999,0.7887109999999998,18.707561,0.0006730000000000001,0.0
194000,2526000,1.3157129999999997,0.9228639999999998,0.0,0.7447229999999997,0.005856000000000001,7.869407999999999,5.837584999999999,5.382186,3.6170690000000003,0.642855,0.6875840000000001,0.8900780000000001,20.131116999999996,0.0007220000000000001,0.0
194000,2527000,0.21148999999999998,0.1461,0.0,0.11690999999999999,0.000981,1.263753,1.5039279999999997,1.3849550000000002,0.992951,0.11853800000000002,0.139806,0.252632,4.080337999999999,0.00014,0.0
194000,2528000,0.48556399999999994,0.33542400000000006,0.0,0.268415,0.0022559999999999998,2.90145,3.452863,3.1797129999999996,2.279713,0.272154,0.32098099999999996,0.580017,9.368045000000002,0.00032100000000000005,0.0
194000,2530000,0.16468500000000003,0.113764,0.0,0.09103599999999999,0.0007630000000000001,0.984069,1.171091,1.0784470000000002,0.773198,0.092305,0.10886600000000002,0.19672099999999995,3.177315,0.000108,0.0
194000,2531000,1.1362510000000001,0.7775779999999998,0.0,0.6195839999999999,0.0053089999999999995,6.379333000000001,7.495183,6.894646000000002,4.834167,0.6583420000000001,0.775584,1.22709,21.786160000000002,0.0007680000000000001,0.0
194000,2532000,0.5274330000000002,0.354303,0.0,0.27989,0.0024929999999999996,2.5899009999999993,2.949926,2.706155,1.7909549999999996,0.32504299999999997,0.38216199999999995,0.451766,9.990103000000001,0.00037400000000000004,0.0
194000,2533000,0.098385,0.067963,0.0,0.054385,0.00045700000000000005,0.5878869999999999,0.699613,0.6442669999999998,0.46191000000000004,0.055142000000000004,0.065035,0.11751999999999999,1.8981350000000003,6.4e-05,0.0
194000,2534000,0.073622,0.04976100000000001,0.0,0.039453,0.000338,0.355322,0.32668600000000003,0.299443,0.18688400000000002,0.043743000000000004,0.049718,0.046342,1.2797439999999995,4.899999999999999e-05,0.0
194000,2535000,2.105924,1.4266569999999998,0.0,1.1321909999999997,0.009728999999999996,10.413929999999999,9.926891000000003,9.105687,5.815375999999998,1.243907,1.41887,1.448738,37.02122900000002,0.0014060000000000001,0.0
194000,2536000,1.0219379999999996,0.6913730000000001,0.0,0.5483499999999999,0.0047199999999999985,4.981694,4.649986,4.263509,2.6871199999999997,0.605731,0.6895160000000001,0.6676180000000002,17.846083,0.0006810000000000002,0.0
194000,2537000,1.0167620000000002,0.6896619999999999,0.0,0.5476059999999999,0.004699000000000002,5.094306999999999,4.947105000000002,4.539502000000001,2.932150000000001,0.5986320000000002,0.6843140000000002,0.7320060000000003,17.984962999999997,0.0006790000000000001,0.0
194000,2538000,0.613636,0.419916,0.0,0.33468700000000007,0.0028439999999999993,3.359471,3.648682,3.3549490000000004,2.3043760000000004,0.35293800000000003,0.409458,0.5819070000000001,11.328064999999995,0.000405,0.0
194000,2539000,0.12767599999999998,0.088197,0.0,0.070576,0.0005930000000000002,0.7628990000000001,0.907885,0.836062,0.5994200000000001,0.071559,0.084397,0.152509,2.463204,8.300000000000001e-05,0.0
194000,2540000,0.22280999999999995,0.153916,0.0,0.12316800000000003,0.001032,1.331377,1.5844010000000002,1.459063,1.0460800000000001,0.12488099999999999,0.147289,0.266151,4.298673,0.000147,0.0
194000,2544000,0.11704199999999997,0.07978600000000001,0.0,0.06344999999999999,0.0005390000000000001,0.5740069999999999,0.635435,0.5879250000000003,0.365683,0.06900400000000001,0.07667199999999998,0.12407099999999999,1.722902,7.900000000000001e-05,0.0
194000,2548000,0.08823500000000002,0.06014699999999999,0.0,0.04783300000000001,0.0004070000000000001,0.432724,0.479033,0.443218,0.27567700000000006,0.052022000000000006,0.05780199999999999,0.093534,1.298839,6.000000000000001e-05,0.0
194000,2549000,0.167233,0.11033999999999997,0.0,0.08638699999999996,0.0007570000000000002,0.6234179999999999,0.7288789999999997,0.670398,0.37334799999999996,0.112126,0.11178000000000002,0.13162200000000002,1.822109,0.00012099999999999999,0.0
194000,2550000,0.049796,0.03394700000000001,0.0,0.026995999999999996,0.00022999999999999998,0.24421700000000005,0.270353,0.250139,0.15558299999999997,0.029359,0.03262,0.052788,0.733028,3.3e-05,0.0
